seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	
273.02  	21.19   	1.11    	21.35   	-0.67   	1.43    	0.45    	0.00    	-       	
273.05  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.06  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.08  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.10  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.12  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.13  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.16  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.18  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.20  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.22  	21.19   	1.11    	21.35   	-0.67   	1.43    	0.45    	0.00    	-       	
273.24  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.26  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.28  	21.18   	1.11    	21.35   	-0.67   	1.43    	0.45    	0.00    	-       	
273.31  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.32  	21.18   	1.11    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.34  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.37  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.39  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.41  	21.18   	1.11    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.42  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.44  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.46  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.48  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.50  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.52  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.54  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.56  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.57  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.60  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.62  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.63  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.65  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.67  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.69  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.71  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.74  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.76  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
273.78  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.81  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.83  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.85  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.87  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
273.89  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.91  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.93  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.95  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
273.96  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
273.99  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.01  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.02  	21.20   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.04  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.06  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.09  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.12  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
274.14  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
274.16  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
274.18  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.20  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.22  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.23  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.25  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.28  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.29  	21.18   	1.11    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.32  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.33  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.35  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.38  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.40  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.42  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.44  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.46  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.48  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.50  	21.17   	1.11    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.53  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.54  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.56  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.58  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.60  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.62  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
274.64  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.66  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.67  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.69  	21.19   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.72  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.74  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.76  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.78  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.81  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.83  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
274.86  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.87  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.89  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.91  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.94  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
274.96  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
274.99  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.01  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.03  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.04  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.06  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.08  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.11  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.12  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.14  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.16  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.19  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.21  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.23  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.24  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.26  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.27  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.30  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.32  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.34  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.35  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.37  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.39  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.41  	21.21   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.43  	21.20   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
275.45  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.47  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.49  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.51  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.53  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.55  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.57  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.59  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.61  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.63  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.65  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.67  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.69  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.71  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.73  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.75  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.77  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.79  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.81  	21.20   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.82  	21.20   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
275.84  	21.18   	1.12    	21.36   	-0.67   	1.43    	0.45    	0.00    	-       	
275.86  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.89  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.90  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.92  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.94  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.97  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
275.98  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.00  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.03  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.04  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.06  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.08  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.10  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.13  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.15  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.16  	21.19   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.18  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.20  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.22  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.24  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.26  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.28  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.31  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.33  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.36  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.38  	21.18   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.40  	21.19   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.42  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.44  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.46  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.48  	21.18   	1.12    	21.37   	-0.67   	1.43    	0.45    	0.00    	-       	
276.50  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.51  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.53  	21.21   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.55  	21.20   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.57  	21.19   	1.12    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.59  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.62  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.63  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.65  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.67  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.69  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.72  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.74  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.76  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
276.78  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.80  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.82  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.84  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.86  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.88  	21.21   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.91  	21.20   	1.14    	21.40   	-0.67   	1.43    	0.45    	0.00    	-       	
276.93  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.95  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
276.98  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.00  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.02  	21.22   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.04  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.06  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.08  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.10  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.12  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.14  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.16  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.17  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.19  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.21  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.23  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.25  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.27  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.29  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.31  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.33  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.35  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.37  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.38  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.40  	21.21   	1.15    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.42  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.44  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.46  	21.21   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.48  	21.21   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.50  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.53  	21.21   	1.14    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.55  	21.21   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
277.56  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
277.59  	21.20   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.61  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
277.62  	21.20   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.64  	21.20   	1.13    	21.39   	-0.67   	1.43    	0.45    	0.00    	-       	
277.66  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
277.68  	21.19   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
277.70  	21.20   	1.13    	21.38   	-0.67   	1.43    	0.45    	0.00    	-       	
